caller_id,callee_id,source_ip,destination_ip,call_start_time,call_duration_seconds,call_type,call_status,protocol,call_quality,is_blacklisted,number_of_previous_calls,caller_location,callee_location
+44-7712345678,+61-412345678,203.0.113.185,198.51.100.245,2025-08-21 14:10:20,81,outbound,completed,IAX2,3.7,False,72,UK,Australia
+1-5553334444,+1-5559876543,203.0.113.220,198.51.100.184,2025-08-21 14:12:44,242,outbound,failed,SIP,1.4,True,103,USA,USA
+61-412345678,+91-9765432109,203.0.113.237,198.51.100.137,2025-08-21 14:13:52,577,inbound,completed,SIP,3.6,False,164,Australia,India
+1-5551234567,+86-13812345678,203.0.113.79,198.51.100.186,2025-08-21 14:15:37,513,inbound,failed,SIP,2.2,True,109,USA,China
+44-7712345678,+91-9123456789,203.0.113.253,198.51.100.252,2025-08-21 14:16:43,113,outbound,completed,H.323,3.5,False,73,UK,India
+61-423456789,+44-7987654321,203.0.113.176,198.51.100.96,2025-08-21 14:19:26,150,outbound,completed,SIP,3.7,False,173,Australia,UK
+44-7896541230,+61-412345678,203.0.113.41,198.51.100.94,2025-08-21 14:22:16,530,outbound,completed,SIP,3.9,False,84,UK,Australia
+91-9876543210,+1-5554445555,203.0.113.136,198.51.100.90,2025-08-21 14:23:05,180,outbound,dropped,SIP,1.7,True,102,India,USA
+91-8123456789,+91-9123456789,203.0.113.242,198.51.100.113,2025-08-21 14:25:37,159,inbound,completed,IAX2,4.5,False,54,India,India
+91-9876543210,+1-5551234567,203.0.113.30,198.51.100.211,2025-08-21 14:27:07,419,outbound,failed,SIP,1.9,True,103,India,USA
+91-9876543210,+86-13987654321,203.0.113.163,198.51.100.36,2025-08-21 14:27:48,296,inbound,failed,SIP,1.6,True,104,India,China
+44-7896541230,+1-5559876543,203.0.113.225,198.51.100.63,2025-08-21 14:30:37,398,outbound,completed,SIP,4.0,False,85,UK,USA
+1-5551234567,+44-7987654321,203.0.113.168,198.51.100.170,2025-08-21 14:31:11,210,outbound,failed,SIP,2.2,True,111,USA,UK
+61-423456789,+91-9765432109,203.0.113.79,198.51.100.122,2025-08-21 14:32:47,378,outbound,completed,SIP,4.9,False,174,Australia,India
+91-9876543210,+61-423456789,203.0.113.125,198.51.100.181,2025-08-21 14:34:14,175,outbound,failed,IAX2,1.5,True,105,India,Australia
+1-5551234567,+1-5556667777,203.0.113.181,198.51.100.37,2025-08-21 14:37:12,314,inbound,failed,SIP,1.7,True,112,USA,USA
+86-13812345678,+61-412345678,203.0.113.147,198.51.100.58,2025-08-21 14:39:41,218,inbound,completed,H.323,3.6,False,183,China,Australia
+91-8899552211,+44-7654321098,203.0.113.57,198.51.100.27,2025-08-21 14:42:21,67,inbound,completed,SIP,4.1,False,43,India,UK
+61-423456789,+44-7654321098,203.0.113.238,198.51.100.113,2025-08-21 14:43:21,413,outbound,completed,SIP,3.5,False,176,Australia,UK
+91-9765432109,+91-9988776655,203.0.113.141,198.51.100.119,2025-08-21 14:44:28,312,outbound,dropped,SIP,2.1,False,54,India,India
+61-423456789,+1-5556667777,203.0.113.240,198.51.100.98,2025-08-21 14:45:31,309,inbound,completed,SIP,3.4,False,177,Australia,USA
+1-5553334444,+44-7654321098,203.0.113.245,198.51.100.240,2025-08-21 14:47:48,563,inbound,failed,SIP,1.1,True,104,USA,UK
+91-9012345678,+91-8123456789,203.0.113.247,198.51.100.80,2025-08-21 14:49:34,406,outbound,dropped,IAX2,1.8,False,31,India,India
+61-423456789,+91-9765432109,203.0.113.138,198.51.100.110,2025-08-21 14:50:17,265,inbound,completed,SIP,3.6,False,178,Australia,India
+44-7654321098,+91-9012345678,203.0.113.156,198.51.100.65,2025-08-21 14:52:03,597,outbound,failed,SIP,2.3,False,101,UK,India
+44-7654321098,+61-412345678,203.0.113.10,198.51.100.235,2025-08-21 14:53:13,349,inbound,completed,SIP,3.2,False,102,UK,Australia
+1-5554445555,+91-9123456789,203.0.113.119,198.51.100.77,2025-08-21 14:55:28,360,inbound,completed,SIP,3.1,False,78,USA,India
+44-7654321098,+1-5554445555,203.0.113.83,198.51.100.83,2025-08-21 14:57:01,289,outbound,completed,SIP,5.0,False,103,UK,USA
+44-7654321098,+1-5559876543,203.0.113.162,198.51.100.78,2025-08-21 14:59:12,72,inbound,completed,SIP,4.2,False,104,UK,USA
+44-7654321098,+86-13812345678,203.0.113.136,198.51.100.3,2025-08-21 15:01:57,239,outbound,completed,SIP,3.8,False,105,UK,China
+1-5559876543,+1-5556667777,203.0.113.160,198.51.100.173,2025-08-21 15:02:36,358,outbound,completed,SIP,4.3,False,63,USA,USA
+86-13812345678,+86-13987654321,203.0.113.48,198.51.100.103,2025-08-21 15:03:57,146,inbound,completed,SIP,4.0,False,185,China,China
+86-13812345678,+61-423456789,203.0.113.9,198.51.100.184,2025-08-21 15:06:30,293,inbound,completed,SIP,4.9,False,186,China,Australia
+1-5551234567,+44-7896541230,203.0.113.221,198.51.100.250,2025-08-21 15:09:13,199,inbound,failed,H.323,2.5,True,113,USA,UK
+1-5554445555,+61-423456789,203.0.113.37,198.51.100.113,2025-08-21 15:10:19,197,outbound,completed,IAX2,4.2,False,80,USA,Australia
+1-5551112222,+91-9876543210,203.0.113.214,198.51.100.122,2025-08-21 15:13:13,308,outbound,completed,SIP,3.0,False,66,USA,India
+1-5554445555,+44-7987654321,203.0.113.2,198.51.100.161,2025-08-21 15:15:09,197,outbound,failed,SIP,1.1,False,81,USA,UK
+86-13812345678,+86-13987654321,203.0.113.247,198.51.100.254,2025-08-21 15:16:41,546,outbound,completed,SIP,4.6,False,187,China,China
+61-412345678,+1-5551112222,203.0.113.103,198.51.100.128,2025-08-21 15:18:00,537,outbound,dropped,SIP,2.2,False,168,Australia,USA
+86-13987654321,+61-412345678,203.0.113.16,198.51.100.244,2025-08-21 15:20:21,12,outbound,completed,SIP,4.8,False,209,China,Australia
